title,location,price,bedrooms,bathrooms,agency,link,desc
4 Bed Townhouse with En Suite at Peponi Rd,"1, Peponi Rd, Kitisuru, Westlands","230,000",4,4,blue-zone-properties,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-kitisuru-3811397,4 Bed Townhouse with En Suite at Peponi Rd
4 Bed House with En Suite in Westlands Area,"Westlands Area, Westlands","300,000",4,5,realty-plus,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-westlands-area-3811386,4 Bed House with En Suite in Westlands Area
5 Bed House with En Suite in Loresho,"Loresho, Westlands","643,459",5,5,pam-golding-properties,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-loresho-3811257,5 Bed House with En Suite in Loresho
4 Bed Villa with En Suite at Kenyattaroad,"Exit14, Kenyattaroad, Juja","65,000",4,5,nan,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-rent-juja-3759813,4 Bed Villa with En Suite at Kenyattaroad
4 Bed House with En Suite in Kitisuru,"Kitisuru, Westlands","360,000",4,4,pam-golding-properties,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-kitisuru-3811230,4 Bed House with En Suite in Kitisuru
4 Bed House with En Suite at Karen,Karen,"120,000",4,4,rayalink-properties,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-karen-3811001,4 Bed House with En Suite at Karen
5 Bed House with Staff Quarters at Near Lavington Mall,"Near Lavington Mall, Lavington","480,000",5,4,allione-real-estate,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-lavington-3810995,5 Bed House with Staff Quarters at Near Lavington Mall
4 Bed House with En Suite in Thigiri,"Thigiri, Westlands","516,000",4,4,nascent-properties,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-thigiri-3810967,4 Bed House with En Suite in Thigiri
2 Bed House with En Suite at Limuru Road,"Rosslyn Lone Tree, Limuru road, Runda, Westlands","450,000",2,3,citywing-consult,https://www.buyrentkenya.com/listings/furnished-2-bedroom-house-for-rent-runda-3810910,2 Bed House with En Suite at Limuru Road
4 Bed Townhouse with En Suite in Tigoni,"Tigoni, Limuru","180,000",4,4,mambo-properties-enterprise,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-tigoni-3810673,4 Bed Townhouse with En Suite in Tigoni
5 Bed House with En Suite in Runda,"Runda, Westlands","450,000",5,5,good-faith-real-estate-ltd,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3810666,5 Bed House with En Suite in Runda
4 Bed House with En Suite at Kyuna,"kyuna, Kyuna, Westlands","530,000",4,5,good-life-global,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-kyuna-3810603,4 Bed House with En Suite at Kyuna
5 Bed House with En Suite at Loresho Road,"Loresho ridge 34, Loresho Road, Loresho, Westlands","650,000",5,6,nairobi-royal-homes,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-loresho-3810569,5 Bed House with En Suite at Loresho Road
4 Bed Townhouse with En Suite at Westlands,"01, Westlands, Westlands Area","200,000",4,5,kenya-classic-homes,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-westlands-area-3808310,4 Bed Townhouse with En Suite at Westlands
4 Bed Townhouse with En Suite in Kiambu Road,Kiambu Road,"180,000",4,4,nascent-properties,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-kiambu-road-3810507,4 Bed Townhouse with En Suite in Kiambu Road
5 Bed House with En Suite at Loresho,"loresho, Loresho, Westlands","350,000",5,6,good-life-global,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-loresho-3810393,5 Bed House with En Suite at Loresho
5 Bed House with En Suite at Runda,"runda, Runda, Westlands","550,000",5,6,good-life-global,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3810355,5 Bed House with En Suite at Runda
4 Bed Townhouse with En Suite in Kiambu Road,Kiambu Road,"240,000",4,4,nascent-properties,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-kiambu-road-3810323,4 Bed Townhouse with En Suite in Kiambu Road
5 Bed House with En Suite at Runda,"runda, Runda, Westlands","500,000",5,6,good-life-global,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3810295,5 Bed House with En Suite at Runda
4 Bed Townhouse with En Suite at Westlands Westlands,"Westlands 45, Westlands Westlands, Westlands Area, Westlands","190,000",4,5,nairobi-royal-homes,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-westlands-area-3810154,4 Bed Townhouse with En Suite at Westlands Westlands
4 Bed Townhouse with En Suite at Grovelia Grove,"Grovelia grove 32, Grovelia Grove, Brookside, Westlands","350,000",4,5,nairobi-royal-homes,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-brookside-3810104,4 Bed Townhouse with En Suite at Grovelia Grove
4 Bed Townhouse with En Suite at Grevillea Grove,"44, Grevillea Grove, Brookside, Westlands","300,000",4,4,nairobi-royal-homes,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-brookside-3810078,4 Bed Townhouse with En Suite at Grevillea Grove
4 Bed House with En Suite at Kitisuru Road,"Kitisuru Road 32, Kitisuru Road, Kitisuru, Westlands","558,000",4,5,nairobi-royal-homes,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-kitisuru-3810058,4 Bed House with En Suite at Kitisuru Road
6 Bed Townhouse with En Suite in Loresho,"Loresho, Westlands","550,000",6,6,dakima-home-international,https://www.buyrentkenya.com/listings/6-bedroom-townhouse-for-rent-loresho-3810048,6 Bed Townhouse with En Suite in Loresho
4 Bed Townhouse with En Suite in Brookside,"Brookside, Westlands","300,000",4,4,dakima-home-international,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-brookside-3810046,4 Bed Townhouse with En Suite in Brookside
4 Bed House with En Suite at Lavington,"69 Lavington, Lavington","350,000",4,5,valleyview-realtors,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-lavington-3810021,4 Bed House with En Suite at Lavington
5 Bed Villa with En Suite at Convent Drive,"Convent Drive, Lavington","350,000",5,6,canaan-properties,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-rent-lavington-3809788,5 Bed Villa with En Suite at Convent Drive
5 Bed House with En Suite in Muthaiga,Muthaiga,"650,000",5,6,fit-property,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-muthaiga-3809780,5 Bed House with En Suite in Muthaiga
4 Bed Villa with En Suite in Runda,"Runda, Westlands","340,000",4,5,splendour-real-estate,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-rent-runda-3809774,4 Bed Villa with En Suite in Runda
4 Bed Townhouse with En Suite in Runda,"Runda, Westlands","280,000",4,4,potaria-properties,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-runda-3809763,4 Bed Townhouse with En Suite in Runda
7 Bed Townhouse with En Suite in Kyuna,"Kyuna, Westlands","780,000",7,7,glo-realtors,https://www.buyrentkenya.com/listings/7-bedroom-townhouse-for-rent-kyuna-3809638,7 Bed Townhouse with En Suite in Kyuna
4 Bed Villa with En Suite in Kiambu Road,Kiambu Road,"200,000",4,5,blessed-shelters-agency,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-rent-kiambu-road-3809559,4 Bed Villa with En Suite in Kiambu Road
4 Bed Townhouse with En Suite in Brookside,"Brookside, Westlands","280,000",4,3,dakima-home-international,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-brookside-3809517,4 Bed Townhouse with En Suite in Brookside
4 Bed Townhouse with En Suite at Lavington,"45 Lavington, Lavington","250,000",4,5,valleyview-realtors,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-lavington-3809485,4 Bed Townhouse with En Suite at Lavington
2 Bed House with En Suite at Rosslyn,"Rosslyn, Westlands","160,000",2,3,good-life-global,https://www.buyrentkenya.com/listings/furnished-2-bedroom-house-for-rent-rosslyn-3809415,2 Bed House with En Suite at Rosslyn
4 Bed Townhouse with En Suite in Parklands,"Parklands, Westlands","95,000",4,4,pam-golding-properties,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-parklands-3809397,4 Bed Townhouse with En Suite in Parklands
4 Bed Villa with En Suite at Ridgeways,"Almasi, Ridgeways","330,000",4,5,property-masters,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-rent-ridgeways-3804437,4 Bed Villa with En Suite at Ridgeways
4 Bed Villa with En Suite at Migaa Golf Estate,"Centre Piece, Migaa Golf Estate, Kiambu Road","250,000",4,5,property-masters,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-rent-kiambu-road-3804439,4 Bed Villa with En Suite at Migaa Golf Estate
5 Bed House with En Suite at Thigiri,"thigiri, Thigiri, Westlands","400,000",5,6,good-life-global,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-thigiri-3809206,5 Bed House with En Suite at Thigiri
4 Bed House with Swimming Pool in Runda,"Runda, Westlands","400,000",4,4,good-faith-real-estate-ltd,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-runda-3809142,4 Bed House with Swimming Pool in Runda
4 Bed Villa with En Suite in Runda,"Runda, Westlands","580,000",4,4,nascent-properties,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-rent-runda-3809141,4 Bed Villa with En Suite in Runda
5 Bed House with En Suite in Runda,"Runda, Westlands","500,000",5,5,good-faith-real-estate-ltd,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3809065,5 Bed House with En Suite in Runda
5 Bed House with En Suite in Loresho,"Loresho, Westlands","550,000",5,5,good-faith-real-estate-ltd,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-loresho-3809044,5 Bed House with En Suite in Loresho
4 Bed House with Staff Quarters in Runda,"Runda, Westlands","350,000",4,4,good-faith-real-estate-ltd,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-runda-3809036,4 Bed House with Staff Quarters in Runda
4 Bed House with Staff Quarters in Runda,"Runda, Westlands","250,000",4,4,good-faith-real-estate-ltd,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-runda-3809020,4 Bed House with Staff Quarters in Runda
4 Bed Townhouse with En Suite at Off Glory Rd,"2, Off Glory Rd, Runda, Westlands","400,000",4,5,blue-zone-properties,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-runda-3808983,4 Bed Townhouse with En Suite at Off Glory Rd
4 Bed House with En Suite at Karen,"karen, Karen","350,000",4,3,rayalink-properties,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-karen-3808951,4 Bed House with En Suite at Karen
4 Bed House with En Suite in Karen,Karen,"400,000",4,5,prince-classic-homes,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-karen-3808889,4 Bed House with En Suite in Karen
4 Bed House with En Suite in Runda,"Runda, Westlands","300,000",4,nan,final-find-realtors,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-runda-3808793,4 Bed House with En Suite in Runda
4 Bed House with En Suite at Nyari,"01, Nyari, Westlands","580,000",4,5,kenya-classic-homes,https://www.buyrentkenya.com/listings/furnished-4-bedroom-house-for-rent-nyari-3808807,4 Bed House with En Suite at Nyari
4 Bed House with En Suite in Runda,"Runda, Westlands","300,000",4,nan,final-find-realtors,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-runda-3808772,4 Bed House with En Suite in Runda
4 Bed Townhouse with En Suite at Karen,"karen, Karen","180,000",4,3,rayalink-properties,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-karen-3808593,4 Bed Townhouse with En Suite at Karen
5 Bed Villa with En Suite in Kyuna,"Kyuna, Westlands","600,000",5,5,nascent-properties,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-rent-kyuna-3808569,5 Bed Villa with En Suite in Kyuna
1 Bed House with Garden in Runda,"Runda, Westlands","143,000",1,nan,masterways-properties-ltd,https://www.buyrentkenya.com/listings/1-bedroom-house-for-rent-runda-3808556,1 Bed House with Garden in Runda
5 Bed Villa with En Suite in Karen,Karen,"450,000",5,5,larana-realtors-ltd,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-rent-karen-3807813,5 Bed Villa with En Suite in Karen
5 Bed Townhouse with En Suite in Runda,"Runda, Westlands","450,000",5,5,dakima-home-international,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-runda-3808471,5 Bed Townhouse with En Suite in Runda
2 Bed Villa with Staff Quarters in Kitisuru,"Kitisuru, Westlands","320,000",2,2,bright-homes-management,https://www.buyrentkenya.com/listings/2-bedroom-villa-for-rent-kitisuru-3808243,2 Bed Villa with Staff Quarters in Kitisuru
3 Bed Townhouse with En Suite in Lavington,Lavington,"250,000",3,4,bright-homes-management,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-rent-lavington-3808308,3 Bed Townhouse with En Suite in Lavington
4 Bed Townhouse with En Suite in Lavington,Lavington,"160,000",4,nan,bright-homes-management,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-lavington-3808448,4 Bed Townhouse with En Suite in Lavington
4 Bed House with En Suite in Karen,Karen,"300,000",4,5,leilach-properties,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-karen-3788284,4 Bed House with En Suite in Karen
4 Bed House with Staff Quarters at Runda,"runda, Runda, Westlands","300,000",4,3,klml-realtors,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-runda-3769510,4 Bed House with Staff Quarters at Runda
3 Bed Townhouse with Staff Quarters at Gitanga Road,"Gitanga road, Lavington","90,000",3,2,homeplus-realtors-ltd,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-rent-lavington-3807984,3 Bed Townhouse with Staff Quarters at Gitanga Road
5 Bed House with En Suite at Lavington Green,"Maziwa, Lavington green, Lavington","450,000",5,4,lavingtonmanagement,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-lavington-3808021,5 Bed House with En Suite at Lavington Green
5 Bed Townhouse with En Suite at Lavington,"Lavington mall 34, Lavington","430,000",5,6,nairobi-royal-homes,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3807908,5 Bed Townhouse with En Suite at Lavington
5 Bed House with En Suite in Loresho,"Loresho, Westlands","550,000",5,5,blessed-shelters-agency,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-loresho-3787232,5 Bed House with En Suite in Loresho
5 Bed House with En Suite at Old Muthaiga,"Old Muthaiga, Muthaiga","1,200",5,5,nan,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-muthaiga-3805969,5 Bed House with En Suite at Old Muthaiga
4 Bed Townhouse with En Suite at Chalbi Drive,"Chalbi drive 33, Chalbi drive, Lavington","155,000",4,4,nairobi-royal-homes,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-lavington-3807868,4 Bed Townhouse with En Suite at Chalbi Drive
5 Bed House with En Suite at Loresho Kibagare Way,"Loresho kibagare  44, Loresho kibagare way, Loresho, Westlands","580,000",5,6,nairobi-royal-homes,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-loresho-3807861,5 Bed House with En Suite at Loresho Kibagare Way
5 Bed House with En Suite at Kibagare Way,"Kibagare way 67, Kibagare way, Loresho, Westlands","550,000",5,6,nairobi-royal-homes,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-loresho-3807859,5 Bed House with En Suite at Kibagare Way
6 Bed House with En Suite at Kibagare Way,"Kibagare way 67, Kibagare way, Loresho, Westlands","650,000",6,7,nairobi-royal-homes,https://www.buyrentkenya.com/listings/6-bedroom-house-for-rent-loresho-3807858,6 Bed House with En Suite at Kibagare Way
4 Bed House with En Suite at Duolm Runda,"Duol palm Runda, Duolm Runda, Runda, Westlands","250,000",4,5,nairobi-royal-homes,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-runda-3807842,4 Bed House with En Suite at Duolm Runda
4 Bed House with En Suite at Duo Palm Runda,"Duo palm Runda 44, Duo palm Runda, Runda, Westlands","300,000",4,5,nairobi-royal-homes,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-runda-3807841,4 Bed House with En Suite at Duo Palm Runda
4 Bed Townhouse with En Suite in Kitisuru,"Kitisuru, Westlands","387,000",4,5,larana-realtors-ltd,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-kitisuru-3807815,4 Bed Townhouse with En Suite in Kitisuru
5 Bed House with En Suite at Benin Drive,"Benin Drive 44, Benin Drive, Runda, Westlands","850,000",5,6,nairobi-royal-homes,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3807781,5 Bed House with En Suite at Benin Drive
4 Bed House with En Suite at Kitisuru,"Kitisuru 56, Kitisuru, Westlands","350,000",4,5,nairobi-royal-homes,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-kitisuru-3807739,4 Bed House with En Suite at Kitisuru
4 Bed House with En Suite at Kitisuru Road,"Kitisuru Road 12, Kitisuru Road, Kitisuru, Westlands","580,000",4,5,nairobi-royal-homes,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-kitisuru-3807732,4 Bed House with En Suite at Kitisuru Road
4 Bed Townhouse with En Suite at Off Chalbi Drive,"Chalbi drive 32, Off chalbi drive, Lavington","155,000",4,4,nairobi-royal-homes,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-lavington-3807691,4 Bed Townhouse with En Suite at Off Chalbi Drive
